"IDalt","Buffer","MeanDist","MedianDist","NumLines","TotalLength_m","Notes"
3750,"20km",17091.7658565802,16591.2785539059,283,744139,"Full group used"
3751,"20km",16001.6445182261,15483.1112829727,201,613885,"Full group used"
3797,"20km",17216.0957563558,16993.8295893382,279,699054,"Full group used"
3878,"20km",17216.0957563558,16993.8295893382,279,699054,"Full group used"
3879,"20km",17216.0957563558,16993.8295893382,279,699054,"Full group used"
3880,"20km",17216.0957563558,16993.8295893382,279,699054,"Full group used"
3904,"20km",17352.9974638494,16964.8180083976,195,586406,"Full group used"
3905,"20km",17352.9974638494,16964.8180083976,195,586406,"Full group used"
3907,"20km",16001.6445182261,15483.1112829727,201,613885,"Full group used"
3908,"20km",16001.6445182261,15483.1112829727,201,613885,"Full group used"
3909,"20km",16001.6445182261,15483.1112829727,201,613885,"Full group used"
680,"20km",16988.9760635638,16509.5574105895,288,827938,"Full group used"
682,"20km",16988.9760635638,16509.5574105895,288,827938,"Full group used"
3667,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3668,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3671,"20km",17091.7658565802,16591.2785539059,283,744139,"Full group used"
3701,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3717,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3720,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3749,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3752,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3784,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3798,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3836,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3861,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3862,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3863,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3864,"20km",16608.723861308,16321.4704200676,337,822708,"Full group used"
3934,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3935,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
3936,"20km",16521.1595651165,16108.9577839478,221,641157,"Full group used"
642,"20km",17287.1619181322,17195.9955305426,394,738651,"Full group used"
959,"20km",16741.5902698589,16401.2865474346,289,650872,"Full group used"
2616,"20km",15690.9022286569,15188.1552472385,290,677305,"Full group used"
3663,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3707,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3714,"20km",16277.8272161674,15759.784710961,217,598713,"Full group used"
3722,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3769,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3933,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3961,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3984,"20km",17681.3946485058,17210.0819796734,262,650043,"Full group used"
3986,"20km",16110.6321378757,15682.3348803746,293,666119,"Full group used"
3989,"20km",16944.5244083311,16865.2016891131,162,647984,"Full group used"
3996,"20km",16213.2575649891,15614.9537399732,280,669729,"Full group used"
3997,"20km",16076.7818439659,15831.9076502265,324,692097,"Full group used"
4000,"20km",15934.4406783764,15433.5435164849,217,621659,"Full group used"
4001,"20km",17543.3147278938,17236.2764057527,179,541664,"Full group used"
4013,"20km",17654.2620456895,17261.9383269179,267,586670,"Full group used"
3705,"20km",17029.0868934139,16573.4541307336,229,843524,"Full group used"
3709,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3729,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3772,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3783,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3837,"20km",16885.2251519077,16656.4989133756,225,804601,"Full group used"
3468,"20km",16152.7484235595,16252.7192401778,1000,907905,"Sampled 1000 of 1071"
3378,"20km",16306.9665720541,15784.7611774824,378,902699,"Full group used"
3379,"20km",16306.9665720541,15784.7611774824,378,902699,"Full group used"
3838,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3840,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3849,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3851,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3852,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3853,"20km",17809.5638811194,17608.1780984583,232,792154,"Full group used"
3965,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3966,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3967,"20km",16899.9489753703,16601.8870999407,196,770432,"Full group used"
3973,"20km",16885.2251519077,16656.4989133756,225,804601,"Full group used"
3977,"20km",17029.0868934139,16573.4541307336,229,843524,"Full group used"
4006,"20km",18188.0613809692,18024.9073130472,211,705453,"Full group used"
4010,"20km",17134.0095629975,16797.8468756445,234,867724,"Full group used"
569,"20km",18431.2909455241,18383.62328836,239,732011,"Full group used"
570,"20km",18431.2909455241,18383.62328836,239,732011,"Full group used"
3662,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3664,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3706,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3721,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3725,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3726,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3753,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3773,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3774,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3800,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3859,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3745,"20km",17455.9882672777,17137.6804896937,124,534032,"Full group used"
3782,"20km",17865.7358419935,17456.8235223801,119,528721,"Full group used"
3792,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3808,"20km",17865.7358419935,17456.8235223801,119,528721,"Full group used"
3814,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3815,"20km",17865.7358419935,17456.8235223801,119,528721,"Full group used"
3816,"20km",15719.4131173606,15510.2687046088,137,563921,"Full group used"
3860,"20km",16125.9942676837,15628.2351011763,281,857099,"Full group used"
3925,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3926,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
3831,"20km",17865.7358419935,17456.8235223801,119,528721,"Full group used"
3832,"20km",15719.4131173606,15510.2687046088,137,563921,"Full group used"
3947,"20km",16206.2519223266,15849.4416404882,141,597319,"Full group used"
3948,"20km",16206.2519223266,15849.4416404882,141,597319,"Full group used"
3953,"20km",17455.7152188598,17139.885579883,124,534032,"Full group used"
3954,"20km",17455.7152188598,17139.885579883,124,534032,"Full group used"
3957,"20km",17865.5586060543,17456.8235223801,119,528721,"Full group used"
3958,"20km",17865.5586060543,17456.8235223801,119,528721,"Full group used"
3971,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3648,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3692,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3742,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3776,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3778,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3791,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3793,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3809,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3812,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3824,"20km",15659.0916664287,14493.2083215735,273,786022,"Full group used"
3946,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3974,"20km",17570.6741604435,17370.1958979979,267,860095,"Full group used"
3982,"20km",16493.9660663176,16075.7715529061,274,841101,"Full group used"
4009,"20km",16863.4699907868,16685.3496100724,234,771515,"Full group used"
3842,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3843,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3872,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3942,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3943,"20km",15763.6208430544,15427.1057229849,134,464110,"Full group used"
3972,"20km",15930.6436172031,15598.0140631257,138,469677,"Full group used"
3978,"20km",15659.0916664287,14493.2083215735,273,786022,"Full group used"
3659,"20km",17455.9882672777,17137.6804896937,124,534032,"Full group used"
3691,"20km",17455.9882672777,17137.6804896937,124,534032,"Full group used"
3737,"20km",17455.9882672777,17137.6804896937,124,534032,"Full group used"
3979,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3980,"20km",16115.6655795782,15775.2093019611,205,645886,"Full group used"
3998,"20km",17094.7323859387,16858.4809470466,169,450786,"Full group used"
3647,"20km",15934.1780392637,15257.7712381964,265,784496,"Full group used"
3658,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3693,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3696,"20km",15934.1780392637,15257.7712381964,265,784496,"Full group used"
3741,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3743,"20km",15934.1780392637,15257.7712381964,265,784496,"Full group used"
3744,"20km",15659.0916664287,14493.2083215735,273,786022,"Full group used"
3746,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3762,"20km",15934.1780392637,15257.7712381964,265,784496,"Full group used"
3826,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
3834,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
3835,"20km",15659.0916664287,14493.2083215735,273,786022,"Full group used"
3841,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
3844,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
3845,"20km",15659.0916664287,14493.2083215735,273,786022,"Full group used"
3857,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3858,"20km",15837.3497755736,14917.3266266337,319,790710,"Full group used"
3941,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
3964,"20km",16965.4119807578,16012.7103353178,266,726511,"Full group used"
4005,"20km",17123.0945585234,16121.0636622463,249,689900,"Full group used"
1214,"20km",17057.5425355831,16661.4304384874,620,1269500,"Full group used"
1216,"20km",17057.5425355831,16661.4304384874,620,1269500,"Full group used"
1674,"20km",16852.570541299,16312.3291431763,459,1084526,"Full group used"
3665,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3677,"20km",17654.0985650204,17416.6351319908,449,1229539,"Full group used"
3697,"20km",17242.0779724967,17013.549814602,529,1441588,"Full group used"
3708,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3723,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3756,"20km",17242.0779724967,17013.549814602,529,1441588,"Full group used"
3770,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3777,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3813,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3817,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3885,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3890,"20km",17242.0779724967,17013.549814602,529,1441588,"Full group used"
3891,"20km",17242.0779724967,17013.549814602,529,1441588,"Full group used"
3970,"20km",16335.1821162514,15608.9660414851,296,763337,"Full group used"
3985,"20km",17093.2871145407,16659.8897761329,603,1353298,"Full group used"
3987,"20km",17219.3130751637,16985.2891284764,532,1427387,"Full group used"
3666,"20km",16368.8283818866,15791.3836767336,212,894161,"Full group used"
3678,"20km",16646.3673089243,16398.7149979,223,954937,"Full group used"
3679,"20km",16368.8283818866,15791.3836767336,212,894161,"Full group used"
30,"20km",17188.0239725331,16911.5000851942,240,893238,"Full group used"
3680,"20km",16845.9327864022,16353.1637026747,198,909927,"Full group used"
3713,"20km",16865.4407212338,16628.5622518943,218,910414,"Full group used"
3724,"20km",16368.8283818866,15791.3836767336,212,894161,"Full group used"
3771,"20km",16368.8283818866,15791.3836767336,212,894161,"Full group used"
3681,"20km",17258.830511738,17101.4362066209,187,667377,"Full group used"
3828,"20km",16865.4407212338,16628.5622518943,218,910414,"Full group used"
3883,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3884,"20km",16988.1557437046,16722.7836000978,237,842629,"Full group used"
3886,"20km",16845.9327864022,16353.1637026747,198,909927,"Full group used"
3887,"20km",16845.9327864022,16353.1637026747,198,909927,"Full group used"
3915,"20km",17258.830511738,17101.4362066209,187,667377,"Full group used"
3930,"20km",16646.3673089243,16398.7149979,223,954937,"Full group used"
3931,"20km",16646.3673089243,16398.7149979,223,954937,"Full group used"
3932,"20km",16646.3673089243,16398.7149979,223,954937,"Full group used"
3968,"20km",16865.4407212338,16628.5622518943,218,910414,"Full group used"
3969,"20km",16865.4407212338,16628.5622518943,218,910414,"Full group used"
3253,"20km",15685.5034711884,15254.0538640361,951,975355,"Full group used"
3254,"20km",15685.5034711884,15254.0538640361,951,975355,"Full group used"
3255,"20km",15685.5034711884,15254.0538640361,951,975355,"Full group used"
3256,"20km",15685.5034711884,15254.0538640361,951,975355,"Full group used"
3257,"20km",16674.575570118,16585.1019171268,924,981704,"Full group used"
3258,"20km",16674.575570118,16585.1019171268,924,981704,"Full group used"
3259,"20km",16674.575570118,16585.1019171268,924,981704,"Full group used"
3260,"20km",16674.575570118,16585.1019171268,924,981704,"Full group used"
3261,"20km",16997.9152484433,16657.1278531398,589,840487,"Full group used"
3262,"20km",16997.9152484433,16657.1278531398,589,840487,"Full group used"
3263,"20km",16997.9152484433,16657.1278531398,589,840487,"Full group used"
3374,"20km",18013.0824916099,17877.5282710251,416,829570,"Full group used"
3375,"20km",18013.0824916099,17877.5282710251,416,829570,"Full group used"
3376,"20km",18013.0824916099,17877.5282710251,416,829570,"Full group used"
3377,"20km",18013.0824916099,17877.5282710251,416,829570,"Full group used"
3474,"20km",17727.8438641476,17731.6451999954,387,726769,"Full group used"
3477,"20km",15020.372192239,14951.6178649624,668,745562,"Full group used"
3117,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3118,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3119,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3120,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3144,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3145,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3146,"20km",16505.0379055193,16256.1617673476,577,1098861,"Full group used"
3342,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3343,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3344,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3345,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3346,"20km",18032.3685266671,18348.1711518711,326,669192,"Full group used"
3347,"20km",18032.3685266671,18348.1711518711,326,669192,"Full group used"
3348,"20km",18032.3685266671,18348.1711518711,326,669192,"Full group used"
3349,"20km",18032.3685266671,18348.1711518711,326,669192,"Full group used"
3380,"20km",16306.9665720541,15784.7611774824,378,902699,"Full group used"
3442,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3443,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3444,"20km",17294.9942695208,17205.2042900984,361,813207,"Full group used"
3479,"20km",16280.3641667111,15699.780265696,526,1017289,"Full group used"
317,"20km",15471.6761140754,14582.0930089461,446,913475,"Full group used"
3122,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3123,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3124,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3149,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3150,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3350,"20km",17548.8266582559,17125.3922655404,453,1004516,"Full group used"
3351,"20km",17548.8266582559,17125.3922655404,453,1004516,"Full group used"
3352,"20km",17548.8266582559,17125.3922655404,453,1004516,"Full group used"
3353,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3354,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3355,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3356,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3357,"20km",17144.9487286379,16668.6450653626,473,1029177,"Full group used"
3358,"20km",17144.9487286379,16668.6450653626,473,1029177,"Full group used"
3359,"20km",17144.9487286379,16668.6450653626,473,1029177,"Full group used"
3360,"20km",17144.9487286379,16668.6450653626,473,1029177,"Full group used"
3445,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3446,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3447,"20km",17577.0620209742,17210.6722218938,489,1044770,"Full group used"
3480,"20km",15909.7458003479,16090.0660210416,490,980331,"Full group used"
3656,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3657,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3685,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3695,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3738,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3739,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3763,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3781,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
3795,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
3810,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
3847,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
3850,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3866,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3937,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
3962,"20km",16116.2185782558,15377.8176724365,475,1067913,"Full group used"
3963,"20km",15580.5423023758,14855.2725199703,395,969184,"Full group used"
4015,"20km",15229.5350916514,14312.0991304476,405,980040,"Full group used"
4016,"20km",16342.9621483879,15369.7111362054,293,754499,"Full group used"
3113,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3114,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3115,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3116,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3140,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3141,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3142,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3143,"20km",17046.4515022804,16696.3381456861,587,1196432,"Full group used"
3764,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3787,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3811,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3825,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3846,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3865,"20km",17006.2592956865,16548.4149416264,454,1038738,"Full group used"
3929,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3983,"20km",17034.2849939412,16603.0962085967,461,1048975,"Full group used"
3649,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3684,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3740,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3765,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3779,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3807,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3830,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3848,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3901,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3902,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3903,"20km",18049.3236637645,17847.9161798679,646,1339020,"Full group used"
3950,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3951,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
3952,"20km",17189.8408979043,16860.3325039606,733,1341561,"Full group used"
4002,"20km",17649.5703182884,17371.8046116704,714,1339844,"Full group used"
4017,"20km",17548.7178879338,17402.0393490656,611,1296441,"Full group used"
4018,"20km",18036.8726960743,17839.7588231423,622,1320482,"Full group used"
2707,"20km",17937.785010945,17918.8628706454,661,1110923,"Full group used"
3650,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3651,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3661,"20km",17564.3496450834,17353.118797276,622,1125959,"Full group used"
3686,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3731,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3735,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3804,"20km",17564.3496450834,17353.118797276,622,1125959,"Full group used"
3821,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3823,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3881,"20km",17564.3496450834,17353.118797276,622,1125959,"Full group used"
3919,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3920,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3921,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3922,"20km",16520.7457228022,16039.1291061273,741,1203023,"Full group used"
3960,"20km",17641.5281738009,17346.4385985982,577,1058590,"Full group used"
3993,"20km",17484.8338902995,17130.5207093212,670,1273913,"Full group used"
4007,"20km",16487.9727073784,16043.6503327729,750,1237779,"Full group used"
223,"20km",17577.2195437902,17462.7211357835,740,1286769,"Full group used"
224,"20km",17577.2195437902,17462.7211357835,740,1286769,"Full group used"
706,"20km",15658.9714331199,14998.9090807188,452,841961,"Full group used"
2287,"20km",17577.2195437902,17462.7211357835,740,1286769,"Full group used"
3121,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3147,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3148,"20km",15386.2285860417,14498.1432774144,446,914561,"Full group used"
3653,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3780,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3789,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3790,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3806,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3819,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3912,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3913,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3938,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3940,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3955,"20km",17719.8801256551,17427.9447991547,682,1301912,"Full group used"
3981,"20km",16856.9190883491,16573.9262069973,390,801179,"Full group used"
3995,"20km",16452.6716168833,16011.65692058,562,1028729,"Full group used"
3660,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3690,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3712,"20km",17124.4191931194,16841.3553533621,536,1170772,"Full group used"
3730,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3760,"20km",17124.4191931194,16841.3553533621,536,1170772,"Full group used"
3768,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3794,"20km",17124.4191931194,16841.3553533621,536,1170772,"Full group used"
3829,"20km",17826.8929548603,17725.6282451799,438,1069761,"Full group used"
3839,"20km",17826.8929548603,17725.6282451799,438,1069761,"Full group used"
3888,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3889,"20km",16787.3169379132,16353.8437694847,753,1305124,"Full group used"
3899,"20km",17826.8929548603,17725.6282451799,438,1069761,"Full group used"
3900,"20km",17826.8929548603,17725.6282451799,438,1069761,"Full group used"
4008,"20km",16385.4811097808,16013.2716805292,695,1264938,"Full group used"
3673,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3689,"20km",17564.3496450834,17353.118797276,622,1125959,"Full group used"
3694,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3710,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3732,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3761,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3767,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3833,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3875,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3876,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3877,"20km",17543.5502334938,17423.0383960788,522,1154849,"Full group used"
3882,"20km",17564.3496450834,17353.118797276,622,1125959,"Full group used"
3914,"20km",17308.128187662,17024.8027111637,611,1292145,"Full group used"
3917,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3918,"20km",17462.2935144581,17081.2307468753,576,1174762,"Full group used"
3956,"20km",17308.128187662,17024.8027111637,611,1292145,"Full group used"
3992,"20km",17439.7488495573,17192.4764686454,492,1214172,"Full group used"
3994,"20km",17268.1311854579,16853.8653706488,526,1246355,"Full group used"
4012,"20km",17325.9294331112,17052.827565045,598,1125258,"Full group used"
3676,"20km",17231.1523705905,16965.0514030862,481,1200262,"Full group used"
3682,"20km",17303.1550459756,16961.2400047205,286,773026,"Full group used"
3683,"20km",17231.1523705905,16965.0514030862,481,1200262,"Full group used"
3757,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3758,"20km",17303.1550459756,16961.2400047205,286,773026,"Full group used"
3759,"20km",17231.1523705905,16965.0514030862,481,1200262,"Full group used"
3786,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3801,"20km",17303.1550459756,16961.2400047205,286,773026,"Full group used"
3802,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3827,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3711,"20km",17231.1523705905,16965.0514030862,481,1200262,"Full group used"
3873,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3874,"20km",16426.0262212579,15966.9574742222,363,924427,"Full group used"
3910,"20km",17303.1550459756,16961.2400047205,286,773026,"Full group used"
3911,"20km",17303.1550459756,16961.2400047205,286,773026,"Full group used"
3923,"20km",17224.896759019,16967.5616340675,482,1195455,"Full group used"
3924,"20km",17224.896759019,16967.5616340675,482,1195455,"Full group used"
3652,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3654,"20km",16089.9099564747,15585.9446911547,670,1332364,"Full group used"
3655,"20km",17308.2030133697,17025.0942365932,611,1292145,"Full group used"
3687,"20km",16089.9099564747,15585.9446911547,670,1332364,"Full group used"
3688,"20km",17308.2030133697,17025.0942365932,611,1292145,"Full group used"
3733,"20km",17308.2030133697,17025.0942365932,611,1292145,"Full group used"
3734,"20km",16089.9099564747,15585.9446911547,670,1332364,"Full group used"
3788,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
3805,"20km",17386.8493570088,16906.1540413845,486,955475,"Full group used"
